-82.748382000 23.017518000 0.00000
-81.550349000 23.059317000 0.00000
-80.454154000 22.158095000 0.00000
-77.272941000 21.566764000 0.00000
-75.871593000 19.994669000 0.00000
-75.597182000 20.725990000 0.00000
-81.956001000 23.160275000 0.00000
-82.357460000 23.126000000 0.00000
