-82.748382000 23.017518000 98.05958
-81.550349000 23.059317000 79.90977
-80.454154000 22.158095000 37.79911
-77.272941000 21.566764000 73.10437
-75.871593000 19.994669000 56.48518
-75.597182000 20.725990000 85.27414
-81.956001000 23.160275000 71.58462
-82.357460000 23.126000000 6.21083
